rorg,rdes,Origin,Dest
96,129,Memphis International          ,Tucson International           
3521,4399,Minneapolis-St Paul Intl       ,Tucson International           
576,567,Metropolitan Oakland Internatio,Tucson International           
14,13,Eppley Airfield                ,Tucson International           
228,340,Ontario International          ,Tucson International           
11901,11331,Chicago O'Hare International   ,Tucson International           
33767,49103,Phoenix Sky Harbor Internationa,Tucson International           
82,58,Pittsburgh International       ,Tucson International           
208,266,Palm Springs International     ,Tucson International           
9,7,Reno/Tahoe International       ,Tucson International           
5603,6238,San Diego International-Lindber,Tucson International           
82,75,San Antonio International      ,Tucson International           
1240,1480,Seattle-Tacoma Intl            ,Tucson International           
391,410,San Francisco International    ,Tucson International           
121,145,San Jose International         ,Tucson International           
4880,6598,Salt Lake City Intl            ,Tucson International           
177,168,Sacramento International       ,Tucson International           
276,436,John Wayne /Orange Co          ,Tucson International           
1921,2026,Lambert-St Louis International ,Tucson International           
1,1,Tulsa International            ,Tucson International           
43,30,William B Hartsfield-Atlanta In,Cherry Capital                 
1,0,Boise Air Terminal             ,Cherry Capital                 
134,175,Cincinnati Northern Kentucky In,Cherry Capital                 
89,108,Dallas-Fort Worth International,Cherry Capital                 
5913,7464,Detroit Metropolitan-Wayne Coun,Cherry Capital                 
75,69,LaGuardia                      ,Cherry Capital                 
208,285,Marquette County Airport       ,Cherry Capital                 
308,383,Minneapolis-St Paul Intl       ,Cherry Capital                 
4952,5432,Chicago O'Hare International   ,Cherry Capital                 
293,324,San Francisco International    ,Lake Tahoe                     
855,1058,San Jose International         ,Lake Tahoe                     
1,0,Albuquerque International      ,Joslin Field - Magic Valley    
1,0,Billings Logan Intl            ,Joslin Field - Magic Valley    
1,0,Bellingham Intl                ,Joslin Field - Magic Valley    
1,0,Boise Air Terminal             ,Joslin Field - Magic Valley    
0,0,Burbank-Glendale-Pasadena      ,Joslin Field - Magic Valley    
2,0,Gallatin                       ,Joslin Field - Magic Valley    
1,0,Yellowstone Regional           ,Joslin Field - Magic Valley    
1,0,City of Colorado Springs Muni  ,Joslin Field - Magic Valley    
1,0,Natrona County Intl            ,Joslin Field - Magic Valley    
6,0,Denver Intl                    ,Joslin Field - Magic Valley    
0,0,Des Moines International       ,Joslin Field - Magic Valley    
2,0,Elko Regional                  ,Joslin Field - Magic Valley    
1,0,Mahlon Sweet                   ,Joslin Field - Magic Valley    
3,0,Fresno Yosemite International  ,Joslin Field - Magic Valley    
3,0,Glacier Park Intl              ,Joslin Field - Magic Valley    
1,0,Spokane Intl                   ,Joslin Field - Magic Valley    
0,0,Walker                         ,Joslin Field - Magic Valley    
0,0,Great Falls Intl               ,Joslin Field - Magic Valley    
1,0,Helena Regional                ,Joslin Field - Magic Valley    
1,0,Jackson Hole                   ,Joslin Field - Magic Valley    
13,7,Los Angeles International      ,Joslin Field - Magic Valley    
0,0,Long Beach (Daugherty )        ,Joslin Field - Magic Valley    
1,0,Lewiston-Nez Perce County      ,Joslin Field - Magic Valley    
1,0,Rogue Valley International     ,Joslin Field - Magic Valley    
1,0,General Mitchell International ,Joslin Field - Magic Valley    
1,0,Missoula International         ,Joslin Field - Magic Valley    
3,0,Metropolitan Oakland Internatio,Joslin Field - Magic Valley    
0,0,Will Rogers World              ,Joslin Field - Magic Valley    
1,0,Eppley Airfield                ,Joslin Field - Magic Valley    
2,0,Ontario International          ,Joslin Field - Magic Valley    
10,5,Chicago O'Hare International   ,Joslin Field - Magic Valley    
1,0,Portland Intl                  ,Joslin Field - Magic Valley    
0,0,Phoenix Sky Harbor Internationa,Joslin Field - Magic Valley    
2,1,Pocatello Regional             ,Joslin Field - Magic Valley    
4,0,Tri-Cities                     ,Joslin Field - Magic Valley    
1,0,Palm Springs International     ,Joslin Field - Magic Valley    
3,0,Rapid City Regional            ,Joslin Field - Magic Valley    
1,0,Reno/Tahoe International       ,Joslin Field - Magic Valley    
1,0,San Diego International-Lindber,Joslin Field - Magic Valley    
1,0,Santa Barbara Municipal        ,Joslin Field - Magic Valley    
2,0,Seattle-Tacoma Intl            ,Joslin Field - Magic Valley    
11,0,San Francisco International    ,Joslin Field - Magic Valley    
1,0,St George Muni                 ,Joslin Field - Magic Valley    
3447,4041,Salt Lake City Intl            ,Joslin Field - Magic Valley    
3,0,Sacramento International       ,Joslin Field - Magic Valley    
1,0,John Wayne /Orange Co          ,Joslin Field - Magic Valley    
5,0,Friedman Memorial              ,Joslin Field - Magic Valley    
2,0,Tucson International           ,Joslin Field - Magic Valley    
2145,2905,Dallas-Fort Worth International,Texarkana Regional-Webb        
366,486,George Bush Intercontinental   ,Texarkana Regional-Webb        
0,0,Lafayette Regional             ,Texarkana Regional-Webb        
0,1,Melbourne International        ,Texarkana Regional-Webb        
0,2,Will Rogers World              ,Texarkana Regional-Webb        
1,1,Tyler Pounds                   ,Texarkana Regional-Webb        
0,0,Abilene Regional               ,Tyler Pounds                   
1,1,Waco Regional                  ,Tyler Pounds                   
3416,5334,Dallas-Fort Worth International,Tyler Pounds                   
746,805,George Bush Intercontinental   ,Tyler Pounds                   
1,1,Shreveport Regional            ,Tyler Pounds                   
0,0,San Angelo Regional /Mathis    ,Tyler Pounds                   
2,2,Texarkana Regional-Webb        ,Tyler Pounds                   
26000,29535,William B Hartsfield-Atlanta In,McGhee-Tyson                   
2766,3707,Nashville International        ,McGhee-Tyson                   
0,0,Buffalo Niagara Intl           ,McGhee-Tyson                   
2,2,Lovell                         ,McGhee-Tyson                   
619,874,Cleveland-Hopkins Intl         ,McGhee-Tyson                   
7054,7912,Charlotte/Douglas International,McGhee-Tyson                   
5116,5820,Cincinnati Northern Kentucky In,McGhee-Tyson                   
261,295,Denver Intl                    ,McGhee-Tyson                   
6626,7258,Dallas-Fort Worth International,McGhee-Tyson                   
2064,2350,Detroit Metropolitan-Wayne Coun,McGhee-Tyson                   
1268,1799,Newark Intl                    ,McGhee-Tyson                   
1153,1347,Washington Dulles International,McGhee-Tyson                   
1751,2057,George Bush Intercontinental   ,McGhee-Tyson                   
5,4,John F Kennedy Intl            ,McGhee-Tyson                   
1,1,Blue Grass                     ,McGhee-Tyson                   
648,910,LaGuardia                      ,McGhee-Tyson                   
289,350,Orlando International          ,McGhee-Tyson                   
3603,5352,Memphis International          ,McGhee-Tyson                   
113,160,Minneapolis-St Paul Intl       ,McGhee-Tyson                   
