rorg,rdes,Origin,Dest
94777,96807,William B Hartsfield-Atlanta In,Dallas-Fort Worth International
42866,59244,Austin-Bergstrom International ,Dallas-Fort Worth International
8126,9590,Bradley International          ,Dallas-Fort Worth International
1382,3115,Meadows                        ,Dallas-Fort Worth International
10220,15338,Birmingham International       ,Dallas-Fort Worth International
26972,32031,Nashville International        ,Dallas-Fort Worth International
108,147,Boise Air Terminal             ,Dallas-Fort Worth International
34465,34241,Gen Edw L Logan Intl           ,Dallas-Fort Worth International
240,362,Southeast Texas Regional       ,Dallas-Fort Worth International
17214,21397,Baton Rouge Metropolitan       ,Dallas-Fort Worth International
352,426,Buffalo Niagara Intl           ,Dallas-Fort Worth International
5119,8933,Burbank-Glendale-Pasadena      ,Dallas-Fort Worth International
16768,19678,Baltimore-Washington Internatio,Dallas-Fort Worth International
1461,2347,Columbia Metropolitan          ,Dallas-Fort Worth International
372,408,Lovell                         ,Dallas-Fort Worth International
1628,1946,Charleston AFB/International   ,Dallas-Fort Worth International
2492,3467,Eastern Iowa                   ,Dallas-Fort Worth International
12599,15893,Cleveland-Hopkins Intl         ,Dallas-Fort Worth International
1704,3388,Easterwood                     ,Dallas-Fort Worth International
23842,29554,Charlotte/Douglas International,Dallas-Fort Worth International
6750,10662,Port Columbus Intl             ,Dallas-Fort Worth International
207,390,University of Illinois-Willard ,Dallas-Fort Worth International
13184,20693,City of Colorado Springs Muni  ,Dallas-Fort Worth International
10426,14952,Corpus Christi International   ,Dallas-Fort Worth International
22935,24789,Cincinnati Northern Kentucky In,Dallas-Fort Worth International
15,39,Daytona Beach International    ,Dallas-Fort Worth International
1,0,Dallas Love                    ,Dallas-Fort Worth International
6959,8402,James M Cox Dayton Intl        ,Dallas-Fort Worth International
35721,39027,Ronald Reagan Washington Nation,Dallas-Fort Worth International
64027,73162,Denver Intl                    ,Dallas-Fort Worth International
313,404,Durango-La Plata County        ,Dallas-Fort Worth International
6746,11143,Des Moines International       ,Dallas-Fort Worth International
29420,35351,Detroit Metropolitan-Wayne Coun,Dallas-Fort Worth International
1629,2333,Eagle County Regional          ,Dallas-Fort Worth International
23301,31669,El Paso International          ,Dallas-Fort Worth International
371,372,Evansville Regional            ,Dallas-Fort Worth International
33376,37557,Newark Intl                    ,Dallas-Fort Worth International
2721,4717,Fresno Yosemite International  ,Dallas-Fort Worth International
20684,24690,Fort Lauderdale-Hollywood Int'l,Dallas-Fort Worth International
77,105,Bishop                         ,Dallas-Fort Worth International
2844,4423,Fort Smith Regional            ,Dallas-Fort Worth International
1333,1727,Fort Wayne International       ,Dallas-Fort Worth International
986,2148,Gregg County                   ,Dallas-Fort Worth International
17,14,Walker                         ,Dallas-Fort Worth International
1021,1221,Gulfport-Biloxi Regional       ,Dallas-Fort Worth International
114,111,Austin Straubel International  ,Dallas-Fort Worth International
3166,4302,Robert Gray AAF                ,Dallas-Fort Worth International
1658,2272,Kent County International      ,Dallas-Fort Worth International
4939,8074,Piedmont Triad International   ,Dallas-Fort Worth International
2447,3243,Greenville-Spartanburg         ,Dallas-Fort Worth International
72,245,Golden Triangle Regional       ,Dallas-Fort Worth International
665,1255,Gunnison County                ,Dallas-Fort Worth International
1004,1389,Yampa Valley                   ,Dallas-Fort Worth International
5820,7492,Honolulu International         ,Dallas-Fort Worth International
24092,29648,William P Hobby                ,Dallas-Fort Worth International
3749,6616,Valley International           ,Dallas-Fort Worth International
6325,12960,Huntsville International       ,Dallas-Fort Worth International
20708,22136,Washington Dulles International,Dallas-Fort Worth International
62351,77468,George Bush Intercontinental   ,Dallas-Fort Worth International
10514,16855,Wichita Mid-Continent          ,Dallas-Fort Worth International
70,200,Idaho Falls Regional           ,Dallas-Fort Worth International
1150,2099,Killeen Municipal              ,Dallas-Fort Worth International
9920,14457,Indianapolis International     ,Dallas-Fort Worth International
865,1235,Jackson Hole                   ,Dallas-Fort Worth International
17932,21067,Jackson International          ,Dallas-Fort Worth International
11859,15810,Jacksonville International     ,Dallas-Fort Worth International
10420,10096,John F Kennedy Intl            ,Dallas-Fort Worth International
36428,45489,McCarran International         ,Dallas-Fort Worth International
2076,3895,Lawton-Ft Sill Regional        ,Dallas-Fort Worth International
57326,62415,Los Angeles International      ,Dallas-Fort Worth International
11848,16912,Lubbock International          ,Dallas-Fort Worth International
1304,1900,Blue Grass                     ,Dallas-Fort Worth International
1132,1569,Lafayette Regional             ,Dallas-Fort Worth International
48576,48993,LaGuardia                      ,Dallas-Fort Worth International
5100,10263,Long Beach (Daugherty )        ,Dallas-Fort Worth International
23056,30061,Adams                          ,Dallas-Fort Worth International
2915,3862,Laredo International           ,Dallas-Fort Worth International
6658,9204,Midland International          ,Dallas-Fort Worth International
32738,38356,Kansas City International      ,Dallas-Fort Worth International
0,0,Middle Georgia Regional        ,Dallas-Fort Worth International
28809,36585,Orlando International          ,Dallas-Fort Worth International
234,270,Harrisburg Intl                ,Dallas-Fort Worth International
6158,7493,Chicago Midway                 ,Dallas-Fort Worth International
25503,33290,Memphis International          ,Dallas-Fort Worth International
4373,8428,McAllen Miller International   ,Dallas-Fort Worth International
451,659,Montgomery Regional Apt        ,Dallas-Fort Worth International
38650,39503,Miami International            ,Dallas-Fort Worth International
3048,4381,General Mitchell International ,Dallas-Fort Worth International
7,9,Melbourne International        ,Dallas-Fort Worth International
536,584,Quad City                      ,Dallas-Fort Worth International
4519,5834,Monroe Regional                ,Dallas-Fort Worth International
4472,5439,Mobile Regional                ,Dallas-Fort Worth International
949,1211,Dane County Regional           ,Dallas-Fort Worth International
26359,37071,Minneapolis-St Paul Intl       ,Dallas-Fort Worth International
24794,34852,New Orleans International      ,Dallas-Fort Worth International
246,359,Montrose Regional              ,Dallas-Fort Worth International
16,41,Myrtle Beach International     ,Dallas-Fort Worth International
13508,16715,Metropolitan Oakland Internatio,Dallas-Fort Worth International
753,870,Kahului                        ,Dallas-Fort Worth International
22174,33281,Will Rogers World              ,Dallas-Fort Worth International
6034,11664,Eppley Airfield                ,Dallas-Fort Worth International
17515,24527,Ontario International          ,Dallas-Fort Worth International
84244,80145,Chicago O'Hare International   ,Dallas-Fort Worth International
6089,8234,Norfolk International          ,Dallas-Fort Worth International
10978,14010,Palm Beach International       ,Dallas-Fort Worth International
14196,18881,Portland Intl                  ,Dallas-Fort Worth International
61,121,Panama City-Bay County Internat,Dallas-Fort Worth International
28623,31939,Philadelphia Intl              ,Dallas-Fort Worth International
41482,53534,Phoenix Sky Harbor Internationa,Dallas-Fort Worth International
533,820,Greater Peoria Regional        ,Dallas-Fort Worth International
20833,20415,Pittsburgh International       ,Dallas-Fort Worth International
5153,6006,Pensacola Regional             ,Dallas-Fort Worth International
3878,6325,Palm Springs International     ,Dallas-Fort Worth International
219,297,Theodore F Green State         ,Dallas-Fort Worth International
19462,23628,Raleigh-Durham International   ,Dallas-Fort Worth International
4417,6603,Richmond International         ,Dallas-Fort Worth International
11381,13408,Reno/Tahoe International       ,Dallas-Fort Worth International
306,390,Greater Rochester Int'l        ,Dallas-Fort Worth International
172,196,Roswell Industrial Air Center  ,Dallas-Fort Worth International
51,110,Rochester International        ,Dallas-Fort Worth International
4868,6727,Southwest Florida International,Dallas-Fort Worth International
27703,35450,San Diego International-Lindber,Dallas-Fort Worth International
43827,61425,San Antonio International      ,Dallas-Fort Worth International
2661,3835,Savannah International         ,Dallas-Fort Worth International
1028,1475,Santa Barbara Municipal        ,Dallas-Fort Worth International
1,0,South Bend Regional            ,Dallas-Fort Worth International
11470,14282,Louisville International-Standi,Dallas-Fort Worth International
27911,31982,Seattle-Tacoma Intl            ,Dallas-Fort Worth International
40149,45766,San Francisco International    ,Dallas-Fort Worth International
5765,7657,Springfield-Branson Regional   ,Dallas-Fort Worth International
16636,22684,Shreveport Regional            ,Dallas-Fort Worth International
20756,26825,San Jose International         ,Dallas-Fort Worth International
2141,3585,San Angelo Regional /Mathis    ,Dallas-Fort Worth International
7022,7913,Luis Munoz Marin International ,Dallas-Fort Worth International
27619,32437,Salt Lake City Intl            ,Dallas-Fort Worth International
11380,17451,Sacramento International       ,Dallas-Fort Worth International
26672,31733,John Wayne /Orange Co          ,Dallas-Fort Worth International
2408,4121,Sheppard AFB/Wichita Falls Muni,Dallas-Fort Worth International
944,1299,Sarasota Bradenton Internationa,Dallas-Fort Worth International
