rorg,rdes,Origin,Dest
0,0,Washington Dulles International,Long Island - MacArthur        
0,0,Jacksonville International     ,Long Island - MacArthur        
0,0,John F Kennedy Intl            ,Long Island - MacArthur        
27,223,McCarran International         ,Long Island - MacArthur        
0,0,LaGuardia                      ,Long Island - MacArthur        
111,542,Orlando International          ,Long Island - MacArthur        
152,842,Chicago Midway                 ,Long Island - MacArthur        
0,0,Miami International            ,Long Island - MacArthur        
0,0,Chicago O'Hare International   ,Long Island - MacArthur        
27,235,Palm Beach International       ,Long Island - MacArthur        
0,0,Philadelphia Intl              ,Long Island - MacArthur        
0,0,Pittsburgh International       ,Long Island - MacArthur        
0,0,Theodore F Green State         ,Long Island - MacArthur        
0,0,Raleigh-Durham International   ,Long Island - MacArthur        
13,65,Southwest Florida International,Long Island - MacArthur        
0,0,Stewart                        ,Long Island - MacArthur        
0,0,Syracuse-Hancock Intl          ,Long Island - MacArthur        
64,339,Tampa International            ,Long Island - MacArthur        
0,0,Binghamton Regional            ,Tompkins Cty                   
0,0,Elmira/Corning Regional        ,Tompkins Cty                   
0,0,Erie Intl                      ,Tompkins Cty                   
0,0,Harrisburg Intl                ,Tompkins Cty                   
0,0,Pittsburgh International       ,Tompkins Cty                   
0,0,Syracuse-Hancock Intl          ,Tompkins Cty                   
24,613,Honolulu International         ,Hilo International             
1,3,Kona International At Keahole  ,Hilo International             
0,33,Metropolitan Oakland Internatio,Hilo International             
0,2,Kahului                        ,Hilo International             
10,311,Los Angeles International      ,Inyokern                       
4,26,William B Hartsfield-Atlanta In,Jackson Hole                   
3,5,Billings Logan Intl            ,Jackson Hole                   
2,2,Cincinnati Northern Kentucky In,Jackson Hole                   
56,501,Denver Intl                    ,Jackson Hole                   
49,151,Dallas-Fort Worth International,Jackson Hole                   
0,0,Newark Intl                    ,Jackson Hole                   
3,3,George Bush Intercontinental   ,Jackson Hole                   
0,2,Idaho Falls Regional           ,Jackson Hole                   
0,1,Los Angeles International      ,Jackson Hole                   
11,187,Minneapolis-St Paul Intl       ,Jackson Hole                   
48,137,Chicago O'Hare International   ,Jackson Hole                   
0,0,Reno/Tahoe International       ,Jackson Hole                   
110,1280,Salt Lake City Intl            ,Jackson Hole                   
0,0,Alexandria International       ,Jackson International          
372,1522,William B Hartsfield-Atlanta In,Jackson International          
0,0,Birmingham International       ,Jackson International          
0,0,Nashville International        ,Jackson International          
0,0,Baton Rouge Metropolitan       ,Jackson International          
30,304,Baltimore-Washington Internatio,Jackson International          
0,0,Lovell                         ,Jackson International          
0,0,Cleveland-Hopkins Intl         ,Jackson International          
1,5,Charlotte/Douglas International,Jackson International          
102,343,Cincinnati Northern Kentucky In,Jackson International          
22,109,Ronald Reagan Washington Nation,Jackson International          
492,2025,Dallas-Fort Worth International,Jackson International          
11,74,Detroit Metropolitan-Wayne Coun,Jackson International          
3,24,Newark Intl                    ,Jackson International          
0,0,Gulfport-Biloxi Regional       ,Jackson International          
0,0,Piedmont Triad International   ,Jackson International          
89,1043,William P Hobby                ,Jackson International          
0,0,Huntsville International       ,Jackson International          
0,0,Tri-State/Walker-Long          ,Jackson International          
273,507,George Bush Intercontinental   ,Jackson International          
0,0,Indianapolis International     ,Jackson International          
0,0,Adams                          ,Jackson International          
16,156,Orlando International          ,Jackson International          
33,476,Chicago Midway                 ,Jackson International          
22,123,Memphis International          ,Jackson International          
0,0,Montgomery Regional Apt        ,Jackson International          
0,0,Monroe Regional                ,Jackson International          
0,0,Mobile Regional                ,Jackson International          
0,0,New Orleans International      ,Jackson International          
21,58,Chicago O'Hare International   ,Jackson International          
0,0,Pensacola Regional             ,Jackson International          
0,0,Louisville International-Standi,Jackson International          
0,0,Shreveport Regional            ,Jackson International          
0,0,Lambert-St Louis International ,Jackson International          
0,0,McGhee-Tyson                   ,Jackson International          
219,2669,William B Hartsfield-Atlanta In,Jacksonville International     
0,37,Austin-Bergstrom International ,Jacksonville International     
20,200,Birmingham International       ,Jacksonville International     
22,679,Nashville International        ,Jacksonville International     
138,285,Gen Edw L Logan Intl           ,Jacksonville International     
28,649,Baltimore-Washington Internatio,Jacksonville International     
0,0,Columbia Metropolitan          ,Jacksonville International     
0,0,Charleston AFB/International   ,Jacksonville International     
7,19,Cleveland-Hopkins Intl         ,Jacksonville International     
56,1193,Charlotte/Douglas International,Jacksonville International     
186,853,Cincinnati Northern Kentucky In,Jacksonville International     
0,0,Daytona Beach International    ,Jacksonville International     
50,471,Ronald Reagan Washington Nation,Jacksonville International     
2,40,Denver Intl                    ,Jacksonville International     
359,820,Dallas-Fort Worth International,Jacksonville International     
51,801,Detroit Metropolitan-Wayne Coun,Jacksonville International     
142,874,Newark Intl                    ,Jacksonville International     
103,972,Fort Lauderdale-Hollywood Int'l,Jacksonville International     
1,0,Piedmont Triad International   ,Jacksonville International     
0,0,Greenville-Spartanburg         ,Jacksonville International     
9,177,William P Hobby                ,Jacksonville International     
92,842,Washington Dulles International,Jacksonville International     
277,731,George Bush Intercontinental   ,Jacksonville International     
12,165,Indianapolis International     ,Jacksonville International     
0,0,Long Island - MacArthur        ,Jacksonville International     
